_,Id,ValidationStatus,PublishStatus,VersionNumber,IsLatestVersion,IsVisibleInApp,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm,Language,Title,UrlName,ArchivedDate,ArchivedById,Summary,NextReviewDate,LargeLanguageModel,ArticleNumber,FirstPublishedDate,LastPublishedDate,ArticleArchivedById,ArticleArchivedDate,ArticleCaseAttachCount,ArticleCreatedById,ArticleCreatedDate,ArticleTotalViewCount,SourceId,AssignedToId,AssignedById,AssignmentDate,AssignmentDueDate,AssignmentNote,MigratedToFromArticleVersion,Article_Details__c
[Knowledge__kav],ka0Om0000000MyDIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Decline offer,Decline-offer,,,,,,1133,2023-12-18T00:15:28.000+0000,2023-12-18T00:15:28.000+0000,,,1,005Om000000NQ6gIAG,2023-12-18T00:15:12.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">We�re sorry to hear that you wish to decline your offer to study with us.</span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">To decline your offer, simply log back into the </span></span><a href=""https://bit.ly/InternationalApplyNow"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Application Portal</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">, go to �respond to offer� and select �decline�. </span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">You can submit a new application to QUT at any time.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">We wish you all the best in your future studies.</span></span></span>"
[Knowledge__kav],ka0Om0000000MrlIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Application � not in Queensland,Application-not-in-Queensland,,,,,,1129,2023-12-18T00:14:42.000+0000,2023-12-18T00:14:42.000+0000,,,0,0058q000000I8fsAAC,2023-12-18T00:13:21.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">All international students studying the Australian high school curriculum, regardless of which state, must submit application via QTAC to apply to QUT.</span></span></span>"
[Knowledge__kav],ka0Om0000000MwbIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Withdraw offer,Withdraw-offer,,,,,,1132,2023-12-18T00:14:41.000+0000,2023-12-18T00:14:41.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:14:32.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">We�re sorry to hear that you wish to withdraw your application with us.� </span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">To request a withdrawal, contact our International Admission team via your portal by emailing </span></span><span style=""font-size: 11.0pt;"">app-<span style=""background: #a8d08d;""><span style=""color: black;"">xxxxxxx</span></span>@mail.qut.studylink.com<span style=""color: black;"">. Please include your Application ID number.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">We wish you all the best in your future studies.</span></span></span>"
[Knowledge__kav],ka0Om0000000MuzIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Deferring offer � direct,Deferring-offer-direct,,,,,,1131,2023-12-18T00:14:10.000+0000,2023-12-18T00:14:10.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:13:59.000+0000,5,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You can defer your QUT Offer by following the &#39;acceptance&#39; steps in your QUT Offer Letter. When you proceed into the Application Portal, you will have the option of deferring your QUT offer instead of accepting. You can also defer your QUT offer by simply selecting the option to &#39;change study period&#39;.</span></span></span>"
[Knowledge__kav],ka0Om0000000MtNIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Deferring offer � agent,Deferring-offer-agent,,,,,,1130,2023-12-18T00:13:42.000+0000,2023-12-18T00:13:42.000+0000,,,1,005Om000000NQ6gIAG,2023-12-18T00:13:32.000+0000,5,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">To defer your offer, consult directly with your agent who will be able to assist you. <span style=""color: black;"">I recommend consulting with your agent regarding the </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://qutvirtual4.qut.edu.au/group/student/enrolment/your-fees/study-costs/international-student-fee-and-refund-policies/international-student-refund-policy"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">international student refund policy</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> before requesting a deferment.</span></span></span>"
[Knowledge__kav],ka0Om0000000Mq9IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Change major � direct,Change-major-direct,,,,,,1128,2023-12-18T00:13:19.000+0000,2023-12-18T00:13:19.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:13:09.000+0000,3,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">To change your major, simply submit a request to our International Admission team by emailing app-<span style=""background: #a8d08d;""><span style=""color: black;"">xxxxxxx</span></span>@mail.qut.studylink.com. Be sure to include the new course major. Change of major requests can take up to 10 business days to process. </span></span>"
[Knowledge__kav],ka0Om0000000MoXIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Application � multiple universities in different states,Application-multiple-universities-in-different-states,,,,,,1127,2023-12-18T00:12:52.000+0000,2023-12-18T00:12:52.000+0000,,,0,0058q000000I8fsAAC,2023-12-18T00:12:40.000+0000,8,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">You will need to apply for most interstate courses through state-based tertiary admissions centres: </span></span></span></span></span><ul><li style=""margin-left: 32px;""><span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">New South Wales ��</span></span><a href=""http://www.uac.edu.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;""> UAC</span></a></span></span></span></li><li style=""margin-left: 32px;""><span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Northern Territory ��</span></span><a href=""http://www.satac.edu.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;""> SATAC</span></a></span></span></span></li><li style=""margin-left: 32px;""><span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">South Australia ��</span></span><a href=""http://www.satac.edu.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">SATAC</span></a></span></span></span></li><li style=""margin-left: 32px;""><span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Tasmania � apply direct for�</span></span><a href=""http://www.utas.edu.au/admissions"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">University of Tasmania</span></a></span></span></span></li><li style=""margin-left: 32px;""><span style=""font-size: 10.5pt;""><span style=""tab-stops: 52.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Victoria ��</span></span><a href=""http://www.vtac.edu.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;""> VTAC</span></a></span></span></span></li><li style=""margin-left: 32px;""><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Western Australia ��</span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""http://www.tisc.edu.au/static/home.tisc"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">TISC</span></a></span></span></li></ul>"
[Knowledge__kav],ka0Om0000000MmvIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Change major � agent,Change-major-agent,,,,,,1126,2023-12-18T00:12:43.000+0000,2023-12-18T00:12:43.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:12:34.000+0000,3,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">To change your major, simply advise your agent who can submit a request to our International Admission team on your behalf. Change of major requests can take up to 10 business days to process.</span></span>"
[Knowledge__kav],ka0Om0000000MlJIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Change course � direct,Change-course-direct,,,,,,1125,2023-12-18T00:12:15.000+0000,2023-12-18T00:12:15.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:12:04.000+0000,2,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">To change your course, simply submit a request to our International Admission team by emailing app-<span style=""background: #a8d08d;""><span style=""color: black;"">xxxxxxx</span></span>@mail.qut.studylink.com. Be sure to include the new course name and start month. Change of course requests can take up to 10 business days to process. </span></span>"
[Knowledge__kav],ka0Om0000000MjhIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Change course � agent,Change-course-agent,,,,,,1124,2023-12-18T00:11:45.000+0000,2023-12-18T00:11:45.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:11:30.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">To change your course, simply advise your agent who can submit a request to our International Admission team on your behalf. Change of course requests can take up to 10 business days to process</span></span>"
[Knowledge__kav],ka0Om0000000Mi5IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Accept Offer � Passport City/Passport Country,Accept-Offer-Passport-City-Passport-Country,,,,,,1123,2023-12-18T00:11:09.000+0000,2023-12-18T00:11:09.000+0000,,,0,005Om000000NQ6gIAG,2023-12-18T00:10:58.000+0000,3,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">The sections Passport City/Passport Country in the acceptance steps require you to provide the city and country you will be lodging your visa in, not your actual passport city and country. </span></span>"
[Knowledge__kav],ka0Om0000000MgTIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Accept offer � direct,Accept-offer-direct,,,,,,1122,2023-12-18T00:10:29.000+0000,2023-12-18T00:10:29.000+0000,,,2,005Om000000NQ6gIAG,2023-12-18T00:10:13.000+0000,7,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To accept your offer, following these steps: </span></span></span><ol><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Login to the </span><a href=""https://student-qut.studylink.com/index.cfm?event=security.showLogin&amp;msg=eventsecured&amp;fr=sp&amp;en=default"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Application Portal</span></a><span style=""font-size: 11.0pt;"">.</span></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Go to �Respond to offer� and select �Accept�.</span></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Complete the acceptance of offer form. </span></span></span></li></ol><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If you are ready to make your tuition fee deposit payment, you will be taken to a payment portal. You must make payment through the online payment portal. Once you have completed payment, upload your payment receipt to your application.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Once your payment has been received by our fees department, our international admission team will process your official acceptance documents including your Confirmation of Enrolment (eCoE) certificate.� </span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You must accept your QUT Offer at least three weeks prior to the start date of your course (listed in your QUT Offer Letter). We recommend accepting early to ensure you have enough time to attend orientation week and prepare for your study.</span></span>"
[Knowledge__kav],ka0Om0000000MerIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Accept offer � agent,Accept-offer-agent,,,,,,1121,2023-12-18T00:09:51.000+0000,2023-12-18T00:09:51.000+0000,,,3,005Om000000NQ6gIAG,2023-12-18T00:09:41.000+0000,8,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Your agent will be able to guide you through the steps to accept your unconditional offer and pay your fees. Once your acceptance has been finalised, we will send your agent a Confirmation of Enrolment (CoE), if applicable. You will then be able to apply for your visa.</span></span>"
