$$Pricebook2.Name$Product2.Name,Id,IsActive,Pricebook2.Name,Pricebook2Id,Product2.Name,Product2Id,UnitPrice
QUT Alumni;Introduction to Disaster Risk Management,01u8q000000Z4ADAA0,false,QUT Alumni,01s8q0000000KAeAAM,Introduction to Disaster Risk Management,01t8q000000EyX9AAK,1745
QUT Alumni;Introduction to Disaster Risk Management with Assessment,01u8q000000Z4ANAA0,false,QUT Alumni,01s8q0000000KAeAAM,Introduction to Disaster Risk Management with Assessment,01t8q000000EyXAAA0,2180
QUT Alumni;Introduction to Quality Management in Health with Assessment,01u8q000000Z4AcAAK,false,QUT Alumni,01s8q0000000KAeAAM,Introduction to Quality Management in Health with Assessment,01t8q000000EyXCAA0,2180
QUT Alumni;The Future of Human Resources: Unlocking Human Potential,01u8q000000Z5MlAAK,false,QUT Alumni,01s8q0000000KAeAAM,The Future of Human Resources: Unlocking Human Potential,01t8q000000FA4bAAG,660
QUT Alumni;Modern Chinese Language Course: Level 10,01u8q000000Z5PsAAK,false,QUT Alumni,01s8q0000000KAeAAM,Modern Chinese Language Course: Level 10,01t8q000000FAAyAAO,353
QUT Alumni;Principles of Ophthalmic Nursing: Enrolled Nurses,01uOm0000023ddBIAQ,false,QUT Alumni,01s8q0000000KAeAAM,Principles of Ophthalmic Nursing: Enrolled Nurses,01tOm000002vxTdIAI,1474
QUT Alumni;Innovative Thinking for Teachers & School Leaders: Module Plus,01u8q000000YZv2AAG,true,QUT Alumni,01s8q0000000KAeAAM,Innovative Thinking for Teachers & School Leaders: Module Plus,01t8q000000Eu0mAAC,491
QUT Alumni;Creating Apps in the Classroom: Module Plus,01u8q000000YZv7AAG,true,QUT Alumni,01s8q0000000KAeAAM,Creating Apps in the Classroom: Module Plus,01t8q000000Eu0nAAC,491
QUT Alumni;Inclusive Education: Core concepts and essential knowledge: Module Plus,01u8q000000YZvCAAW,true,QUT Alumni,01s8q0000000KAeAAM,Inclusive Education: Core concepts and essential knowledge: Module Plus,01t8q000000Eu0oAAC,491
QUT Alumni;Teaching Students who have suffered Complex trauma: Module Plus,01u8q000000YZvHAAW,true,QUT Alumni,01s8q0000000KAeAAM,Teaching Students who have suffered Complex trauma: Module Plus,01t8q000000Eu0pAAC,506
QUT Alumni;Building a High-Performing Team: The Eight Characteristics of Winning Teams,01u8q000000YZvYAAW,true,QUT Alumni,01s8q0000000KAeAAM,Building a High-Performing Team: The Eight Characteristics of Winning Teams,01t8q000000Eu0vAAC,891
QUT Alumni;Business Process Data Analytics,01u8q000000YZvdAAG,true,QUT Alumni,01s8q0000000KAeAAM,Business Process Data Analytics,01t8q000000Eu0wAAC,2340
QUT Alumni;Business Process Modelling with BPMN & Improvement,01u8q000000YZvnAAG,true,QUT Alumni,01s8q0000000KAeAAM,Business Process Modelling with BPMN & Improvement,01t8q000000Eu0yAAC,2400
QUT Alumni;CARRS-Q: Investigation & Treatment of Crash Locations,01u8q000000YZvsAAG,true,QUT Alumni,01s8q0000000KAeAAM,CARRS-Q: Investigation & Treatment of Crash Locations,01t8q000000Eu0zAAC,1575
QUT Alumni;CARRS-Q: Road Safety Audit,01u8q000000YZvxAAG,true,QUT Alumni,01s8q0000000KAeAAM,CARRS-Q: Road Safety Audit,01t8q000000Eu10AAC,2363
QUT Alumni;Compelling Copywriting for Print & Digital,01u8q000000YZw2AAG,true,QUT Alumni,01s8q0000000KAeAAM,Compelling Copywriting for Print & Digital,01t8q000000Eu11AAC,891
QUT Alumni;Contract Law for Non-Lawyers,01u8q000000YZw7AAG,true,QUT Alumni,01s8q0000000KAeAAM,Contract Law for Non-Lawyers,01t8q000000Eu12AAC,1800
QUT Alumni;Creating Apps in the Classroom,01u8q000000YZwCAAW,true,QUT Alumni,01s8q0000000KAeAAM,Creating Apps in the Classroom,01t8q000000Eu13AAC,314
QUT Alumni;Data Analytics and Machine Learning for Decision Making,01u8q000000YZwMAAW,true,QUT Alumni,01s8q0000000KAeAAM,Data Analytics and Machine Learning for Decision Making,01t8q000000Eu15AAC,660
QUT Alumni;Empowered Decision Making,01u8q000000YZwSAAW,true,QUT Alumni,01s8q0000000KAeAAM,Empowered Decision Making,01t8q000000Eu17AAC,891
QUT Alumni;Developing Emotional Intelligence,01u8q000000YZwXAAW,true,QUT Alumni,01s8q0000000KAeAAM,Developing Emotional Intelligence,01t8q000000Eu18AAC,891
QUT Alumni;Human Factors and Ergonomics,01u8q000000YZwtAAG,true,QUT Alumni,01s8q0000000KAeAAM,Human Factors and Ergonomics,01t8q000000Eu1DAAS,2139
QUT Alumni;Inclusive Education: Core concepts and essential knowledge,01u8q000000YZwzAAG,true,QUT Alumni,01s8q0000000KAeAAM,Inclusive Education: Core concepts and essential knowledge,01t8q000000Eu1EAAS,323
QUT Alumni;Indigenous Perspectives and Knowledges in Learning & Teaching,01u8q000000YZx9AAG,true,QUT Alumni,01s8q0000000KAeAAM,Indigenous Perspectives and Knowledges in Learning & Teaching,01t8q000000Eu1GAAS,495
QUT Alumni;Innovative Thinking for Teachers & School Leaders,01u8q000000YZxCAAW,true,QUT Alumni,01s8q0000000KAeAAM,Innovative Thinking for Teachers & School Leaders,01t8q000000Eu1JAAS,314
QUT Alumni;Leadership in Disaster Management,01u8q000000YZxHAAW,true,QUT Alumni,01s8q0000000KAeAAM,Leadership in Disaster Management,01t8q000000Eu1HAAS,2139
QUT Alumni;Leadership in the Digital Age,01u8q000000YZxTAAW,true,QUT Alumni,01s8q0000000KAeAAM,Leadership in the Digital Age,01t8q000000Eu1LAAS,660
"QUT Alumni;Leadership, Coaching & Culture",01u8q000000YZxeAAG,true,QUT Alumni,01s8q0000000KAeAAM,"Leadership, Coaching & Culture",01t8q000000Eu1NAAS,891
QUT Alumni;Leading Change and Growth Through the power of conversation,01u8q000000YZxjAAG,true,QUT Alumni,01s8q0000000KAeAAM,Leading Change and Growth Through the power of conversation,01t8q000000Eu1OAAS,891
QUT Alumni;Lean Six Sigma Green Belt - Virtual,01u8q000000YZxoAAG,true,QUT Alumni,01s8q0000000KAeAAM,Lean Six Sigma Green Belt - Virtual,01t8q000000Eu1PAAS,2340
QUT Alumni;Lean Six Sigma Green Belt,01u8q000000YZxtAAG,true,QUT Alumni,01s8q0000000KAeAAM,Lean Six Sigma Green Belt,01t8q000000Eu1QAAS,2400
QUT Alumni;Mastering Data Visualisation for Marketing and Communications,01u8q000000YZxyAAG,true,QUT Alumni,01s8q0000000KAeAAM,Mastering Data Visualisation for Marketing and Communications,01t8q000000Eu1RAAS,891
QUT Alumni;Maximising your Influence as a Leader,01u8q000000YZy3AAG,true,QUT Alumni,01s8q0000000KAeAAM,Maximising your Influence as a Leader,01t8q000000Eu1SAAS,891
QUT Alumni;Mentoring Beginning Teachers,01u8q000000YZy8AAG,true,QUT Alumni,01s8q0000000KAeAAM,Mentoring Beginning Teachers,01t8q000000Eu1TAAS,313.5
QUT Alumni;Planning Professional Presentations,01u8q000000YZyrAAG,true,QUT Alumni,01s8q0000000KAeAAM,Planning Professional Presentations,01t8q000000Eu1cAAC,660
QUT Alumni;Strategic Business Process Management,01u8q000000YZz2AAG,true,QUT Alumni,01s8q0000000KAeAAM,Strategic Business Process Management,01t8q000000Eu1fAAC,2340
QUT Alumni;Teaching Phonics in Early Childhood,01u8q000000YZzDAAW,true,QUT Alumni,01s8q0000000KAeAAM,Teaching Phonics in Early Childhood,01t8q000000Eu1hAAC,323
QUT Alumni;Teaching Phonics in Early Childhood: Module Plus,01u8q000000YZzIAAW,true,QUT Alumni,01s8q0000000KAeAAM,Teaching Phonics in Early Childhood: Module Plus,01t8q000000Eu1iAAC,506
QUT Alumni;Teaching Students who have Suffered Complex Trauma,01u8q000000YZzNAAW,true,QUT Alumni,01s8q0000000KAeAAM,Teaching Students who have Suffered Complex Trauma,01t8q000000Eu1jAAC,323
QUT Alumni;The Psychology of Negotiation,01u8q000000YZzXAAW,true,QUT Alumni,01s8q0000000KAeAAM,The Psychology of Negotiation,01t8q000000Eu1lAAC,891
QUT Alumni;Using Influence to be an Effective Negotiator,01u8q000000YZziAAG,true,QUT Alumni,01s8q0000000KAeAAM,Using Influence to be an Effective Negotiator,01t8q000000Eu1oAAC,891
QUT Alumni;Enterprise Leadership - Leading Self & Others,01u8q000000YZznAAG,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Leading Self & Others,01t8q000000Eu1pAAC,1796
QUT Alumni;Enterprise Leadership - Actioning Strategic Innovation,01u8q000000YZzsAAG,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Actioning Strategic Innovation,01t8q000000Eu1qAAC,1796
QUT Alumni;Enterprise Leadership - Communicating for Results,01u8q000000YZzxAAG,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Communicating for Results,01t8q000000Eu1rAAC,1796
QUT Alumni;Enterprise Leadership - Leading Ethical Organisations,01u8q000000Ya02AAC,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Leading Ethical Organisations,01t8q000000Eu1sAAC,1462.5
QUT Alumni;Enterprise Leadership - Leading Strategic Initiatives,01u8q000000Ya07AAC,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Leading Strategic Initiatives,01t8q000000Eu1tAAC,1796
QUT Alumni;Enterprise Leadership - Delivery Complex Policy,01u8q000000Ya0CAAS,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Delivery Complex Policy,01t8q000000Eu1uAAC,1462.5
QUT Alumni;Enterprise Leadership - Managing Stakeholder Relationships,01u8q000000Ya0HAAS,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Managing Stakeholder Relationships,01t8q000000Eu1vAAC,1796
QUT Alumni;Enterprise Leadership - Data & Information Literacy,01u8q000000Ya0RAAS,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Data & Information Literacy,01t8q000000Eu1xAAC,1462.5
QUT Alumni;Enterprise Leadership - Managing Talent & Succession,01u8q000000Ya0WAAS,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Managing Talent & Succession,01t8q000000Eu1yAAC,1462.5
QUT Alumni;Enterprise Leadership - Leading for High Performance,01u8q000000Ya0bAAC,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Leading for High Performance,01t8q000000Eu1zAAC,1796
QUT Alumni;Enterprise Leadership - Leader As Coach,01u8q000000Ya0gAAC,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Leader As Coach,01t8q000000Eu20AAC,1796
QUT Alumni;Enterprise Leadership - Systems Thinking for Leaders,01u8q000000Ya0lAAC,true,QUT Alumni,01s8q0000000KAeAAM,Enterprise Leadership - Systems Thinking for Leaders,01t8q000000Eu21AAC,1796
QUT Alumni;Indigenous Perspectives in Learning & Teaching & Associate Fellow (Indigenous) o,01u8q000000Ya0qAAC,true,QUT Alumni,01s8q0000000KAeAAM,Indigenous Perspectives in Learning & Teaching & Associate Fellow (Indigenous) o,01t8q000000Eu22AAC,1462.5
QUT Alumni;Leadership in Disaster Management with Assessment,01u8q000000Ya1BAAS,true,QUT Alumni,01s8q0000000KAeAAM,Leadership in Disaster Management with Assessment,01t8q000000Eu26AAC,2679
QUT Alumni;Human Factors and Ergonomics with Assessment,01u8q000000Ya1NAAS,true,QUT Alumni,01s8q0000000KAeAAM,Human Factors and Ergonomics with Assessment,01t8q000000Eu28AAC,2679
QUT Alumni;QUTeX Fundamentals: Critical Thinking and Reasoning,01u8q000000Ya5yAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Critical Thinking and Reasoning,01t8q000000Eu9aAAC,135
QUT Alumni;QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives,01u8q000000Ya62AAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives,01t8q000000Eu9cAAC,135
QUT Alumni;QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals,01u8q000000Ya66AAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals,01t8q000000Eu9dAAC,135
QUT Alumni;QUTeX Fundamentals: Leading Complex Projects,01u8q000000Ya6AAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Leading Complex Projects,01t8q000000Eu9eAAC,135
QUT Alumni;QUTeX Fundamentals: Making Sense of Online Communities,01u8q000000Ya6EAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Making Sense of Online Communities,01t8q000000Eu9fAAC,198
QUT Alumni;QUTeX Fundamentals: Organisational Psychology,01u8q000000Ya6IAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Organisational Psychology,01t8q000000Eu9gAAC,135
QUT Alumni;QUTeX Fundamentals: Project Management Processes & Practices,01u8q000000Ya6MAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Project Management Processes & Practices,01t8q000000Eu9hAAC,135
QUT Alumni;QUTeX Fundamentals: Psychology of Teams,01u8q000000Ya6UAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Psychology of Teams,01t8q000000Eu9jAAC,135
QUT Alumni;QUTeX Fundamentals: Developing a Roadmap for Procurement Success,01u8q000000Ya6YAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Developing a Roadmap for Procurement Success,01t8q000000Eu9kAAC,135
QUT Alumni;QUTeX Fundamentals: Information Technology: Artificial Intelligence,01u8q000000Ya6cAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Information Technology: Artificial Intelligence,01t8q000000Eu9lAAC,135
QUT Alumni;QUTeX Fundamentals: Information Technology: VR & AR,01u8q000000Ya6gAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Information Technology: VR & AR,01t8q000000Eu9mAAC,135
QUT Alumni;QUTeX Fundamentals: Lean Thinking,01u8q000000Ya6kAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Lean Thinking,01t8q000000Eu9nAAC,135
QUT Alumni;QUTeX Fundamentals: Managing People,01u8q000000Ya6oAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Managing People,01t8q000000Eu9oAAC,135
QUT Alumni;QUTeX Fundamentals: Organisational Design,01u8q000000Ya6sAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Organisational Design,01t8q000000Eu9pAAC,135
QUT Alumni;QUTeX Fundamentals: Project & People,01u8q000000Ya6wAAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Project & People,01t8q000000Eu9qAAC,135
QUT Alumni;QUTeX Fundamentals: Psychology,01u8q000000Ya70AAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Psychology,01t8q000000Eu9rAAC,135
QUT Alumni;QUTeX Fundamentals: Reflective and Resilient Thinking,01u8q000000Ya74AAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Reflective and Resilient Thinking,01t8q000000Eu9sAAC,135
QUT Alumni;QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01u8q000000Ya78AAC,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01t8q000000Eu9tAAC,135
QUT Alumni;QUTeX Fundamentals: Understanding Organisational Behaviour,01u8q000000Ya7CAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Understanding Organisational Behaviour,01t8q000000Eu9uAAC,135
QUT Alumni;QUTeX Fundamentals: Strategic It-Enabled Innovation,01u8q000000Ya7GAAS,true,QUT Alumni,01s8q0000000KAeAAM,QUTeX Fundamentals: Strategic It-Enabled Innovation,01t8q000000Eu9wAAC,135
QUT Alumni;Digital Project Board Governance: Masterclass,01u8q000000Yb1NAAS,true,QUT Alumni,01s8q0000000KAeAAM,Digital Project Board Governance: Masterclass,01t8q000000EvSQAA0,949
QUT Alumni;Health Care Law and Ethics,01u8q000000YbrjAAC,true,QUT Alumni,01s8q0000000KAeAAM,Health Care Law and Ethics,01t8q000000EwvPAAS,2592
"QUT Alumni;Developing, Engaging, and Consuming Esports",01u8q000000Yg27AAC,true,QUT Alumni,01s8q0000000KAeAAM,"Developing, Engaging, and Consuming Esports",01t8q000000F1nbAAC,99
QUT Alumni;General Surgical Anatomy Course,01u8q000000YgtfAAC,true,QUT Alumni,01s8q0000000KAeAAM,General Surgical Anatomy Course,01t8q000000EyWqAAK,2970
QUT Alumni;Implementation Science – Theory and Application in Health,01u8q000000Z1zkAAC,true,QUT Alumni,01s8q0000000KAeAAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,3143
QUT Alumni;Principles of Ophthalmic Nursing: Registered Nurses,01u8q000000Z2hPAAS,true,QUT Alumni,01s8q0000000KAeAAM,Principles of Ophthalmic Nursing: Registered Nurses,01t8q000000EyX4AAK,1474
QUT Alumni;Occupational Health and Safety Law and Policy,01u8q000000Z4AmAAK,true,QUT Alumni,01s8q0000000KAeAAM,Occupational Health and Safety Law and Policy,01t8q000000F8jhAAC,2319
QUT Alumni;Maximising Team Performance Through Empowerment,01u8q000000Z5OvAAK,true,QUT Alumni,01s8q0000000KAeAAM,Maximising Team Performance Through Empowerment,01t8q000000FA4gAAG,891
QUT Alumni;Systems Thinking and Workplace Safety: Reviewing risk controls after an injury,01u8q000000ZJlOAAW,true,QUT Alumni,01s8q0000000KAeAAM,Systems Thinking and Workplace Safety: Reviewing risk controls after an injury,01t8q000000FJEfAAO,495
QUT Alumni;Understanding Human Behaviour,01u8q000000ZL5iAAG,true,QUT Alumni,01s8q0000000KAeAAM,Understanding Human Behaviour,01t8q000000FL6vAAG,743
QUT Alumni;AMP it Up! Dance,01uOm000001VB53IAG,true,QUT Alumni,01s8q0000000KAeAAM,AMP it Up! Dance,01tOm0000026csfIAA,461
QUT Alumni;AMP it Up! Media Arts,01uOm000001VBcvIAG,true,QUT Alumni,01s8q0000000KAeAAM,AMP it Up! Media Arts,01tOm0000026d5ZIAQ,554
QUT Alumni;Foundations of Kinematics and Algorithms in Robotics: Microcredential,01uOm0000028IppIAE,true,QUT Alumni,01s8q0000000KAeAAM,Foundations of Kinematics and Algorithms in Robotics: Microcredential,01tOm000001VTYDIA4,1388
QUT Alumni;Foundations of Kinematics and Algorithms in Robotics,01uOm0000028IzVIAU,true,QUT Alumni,01s8q0000000KAeAAM,Foundations of Kinematics and Algorithms in Robotics,01tOm000002yU6vIAE,1110
QUT Alumni;Catchment Hydrology Fundamentals: Microcredential,01uOm0000028JU9IAM,true,QUT Alumni,01s8q0000000KAeAAM,Catchment Hydrology Fundamentals: Microcredential,01tOm000001VUinIAG,1665
QUT Alumni;Catchment Hydrology Fundamentals,01uOm0000028JfRIAU,true,QUT Alumni,01s8q0000000KAeAAM,Catchment Hydrology Fundamentals,01tOm000002yUWjIAM,1332
QUT Alumni;Next Generation Transport Safety: Microcredential,01uOm0000028TJqIAM,true,QUT Alumni,01s8q0000000KAeAAM,Next Generation Transport Safety: Microcredential,01tOm000001VUhBIAW,1665
QUT Alumni;Flood Modelling: Microcredential,01uOm0000028TYLIA2,true,QUT Alumni,01s8q0000000KAeAAM,Flood Modelling: Microcredential,01tOm000001VUkPIAW,1665
QUT Alumni;Flood Modelling,01uOm0000028TjdIAE,true,QUT Alumni,01s8q0000000KAeAAM,Flood Modelling,01tOm000002yVMLIA2,1332
QUT Alumni;Next Generation Transport Safety,01uOm0000028YrNIAU,true,QUT Alumni,01s8q0000000KAeAAM,Next Generation Transport Safety,01tOm0000030hXvIAI,1332
QUT Alumni;Data-Driven Brand Strategy,01uOm000002JcTTIA0,true,QUT Alumni,01s8q0000000KAeAAM,Data-Driven Brand Strategy,01tOm0000035zM5IAI,891
QUT Alumni;Unlocking the Circular Advantage: Why Circular Economy is the Future of Business,01uOm000002JlJpIAK,true,QUT Alumni,01s8q0000000KAeAAM,Unlocking the Circular Advantage: Why Circular Economy is the Future of Business,01tOm000002hgUHIAY,891
QUT Alumni;AI for Business Value Masterclass,01uOm000002Pd9tIAC,true,QUT Alumni,01s8q0000000KAeAAM,AI for Business Value Masterclass,01tOm000002govLIAQ,1782
QUT Alumni;Practical Cross-Cultural Management,01uOm000002SoLhIAK,true,QUT Alumni,01s8q0000000KAeAAM,Practical Cross-Cultural Management,01tOm000003CmNJIA0,891
QUT Alumni;AI for Business Value: Microcredential,01uOm000002kkBZIAY,true,QUT Alumni,01s8q0000000KAeAAM,AI for Business Value: Microcredential,01tOm000003OiRBIA0,1386
QUT Alumni;Inside Out: Mastering Seven Practices of Self-Leadership,01uOm000002xjEXIAY,true,QUT Alumni,01s8q0000000KAeAAM,Inside Out: Mastering Seven Practices of Self-Leadership,01tOm000003peOHIAY,891
QUT Alumni;Sustainable Finance & Investment Masterclass,01uOm0000039mmsIAA,true,QUT Alumni,01s8q0000000KAeAAM,Sustainable Finance & Investment Masterclass,01tOm000003y80zIAA,1782
QUT Alumni;Power System Stability & Control with Renewables Microcredential,01uOm000003CdDdIAK,true,QUT Alumni,01s8q0000000KAeAAM,Power System Stability & Control with Renewables Microcredential,01tOm000003uCuPIAU,1388
"QUT Alumni;Industry 4.0, Analytics & Computer Intelligence Microcredential",01uOm000003D866IAC,true,QUT Alumni,01s8q0000000KAeAAM,"Industry 4.0, Analytics & Computer Intelligence Microcredential",01tOm000003uD2TIAU,1388
QUT Alumni;Control of Renewable Electrical Energy Systems with Photovoltaic Microcredential,01uOm000003DAnqIAG,true,QUT Alumni,01s8q0000000KAeAAM,Control of Renewable Electrical Energy Systems with Photovoltaic Microcredential,01tOm000003uCzFIAU,1388
"QUT Alumni;Industry 4.0, Industrial Automation, Data & IIoT Microcredential",01uOm000003DC4vIAG,true,QUT Alumni,01s8q0000000KAeAAM,"Industry 4.0, Industrial Automation, Data & IIoT Microcredential",01tOm000003uD0rIAE,1388
Current Learner;Innovative Thinking for Teachers & School Leaders: Module Plus,01u8q000000YZv3AAG,false,Current Learner,01s8q0000000KAfAAM,Innovative Thinking for Teachers & School Leaders: Module Plus,01t8q000000Eu0mAAC,491
