Description,Family,Id,IsActive,Name
,Education,01tOm000000vxfPIAQ,true,Justice and Law Enforcement Discipline Elective
,Education,01tOm000000vxfQIAQ,true,Justice and Law Enforcement Discipline Elective
,Education,01tOm000000vxfRIAQ,true,Justice and Law Enforcement Discipline Elective
,Education,01tOm000000vxfSIAQ,true,Justice and Law Enforcement Discipline Elective
,Education,01tOm000000vxfTIAQ,true,History Discipline Elective
,Education,01tOm000000vxfUIAQ,true,History Discipline Elective
,Education,01tOm000000vxfVIAQ,true,History Discipline Elective
,Education,01tOm000000vxfWIAQ,true,History Discipline Elective
,Education,01tOm000000vxfXIAQ,true,History Discipline Elective
,Education,01tOm000000vxfYIAQ,true,History Discipline Elective
,Education,01tOm000000vxfZIAQ,true,History Discipline Elective
,Education,01tOm000000vxfaIAA,true,History Discipline Elective
,Education,01tOm000000vxfbIAA,true,Policy and Political Science Discipline Elective
,Education,01tOm000000vxfcIAA,true,Policy and Political Science Discipline Elective
,Education,01tOm000000vxfdIAA,true,Policy and Political Science Discipline Elective
,Education,01tOm000000vxfeIAA,true,Policy and Political Science Discipline Elective
,Education,01tOm000000vxffIAA,true,Communication Discipline Elective
,Education,01tOm000000vxfgIAA,true,Communication Discipline Elective
,Education,01tOm000000vxfhIAA,true,Communication Discipline Elective
,Education,01tOm000000vxfiIAA,true,Communication Discipline Elective
,Education,01tOm000000vxfjIAA,true,Health Discipline Elective
,Education,01tOm000000vxfkIAA,true,Health Discipline Elective
,Education,01tOm000000vxflIAA,true,Health Discipline Elective
,Education,01tOm000000vxfmIAA,true,Health Discipline Elective
,Education,01tOm000000vxfnIAA,true,Exchange Program - Business
,Education,01tOm000000vxfoIAA,true,Exchange - Business Discipline
,Education,01tOm000000vxfpIAA,true,Business Discipline Elective
,Education,01tOm000000vxfqIAA,true,Exchange Program - Business
,Education,01tOm000000vxfrIAA,true,Exchange - Business Discipline
,Education,01tOm000000vxfsIAA,true,Business Discipline Elective
,Education,01tOm000000vxftIAA,true,Exchange Program - Business
,Education,01tOm000000vxfuIAA,true,Exchange - Business Discipline
,Education,01tOm000000vxfvIAA,true,Business Discipline Elective
,Education,01tOm000000vxfwIAA,true,Business Discipline Elective
,Education,01tOm000000vxfxIAA,true,Business Discipline Elective
,Education,01tOm000000vxfyIAA,true,Business Discipline Elective
,Education,01tOm000000vxfzIAA,true,Business Discipline Elective
,Education,01tOm000000vxg0IAA,true,Business Discipline Elective
,Education,01tOm000000vxg1IAA,true,Exchange - Humanities and Literature Discipline
,Education,01tOm000000vxg2IAA,true,Humanities and Literature Discipline Elective
,Education,01tOm000000vxg3IAA,true,Languages Discipline Elective
,Education,01tOm000000vxg4IAA,true,Humanities and Literature Discipline Elective
,Education,01tOm000000vyYwIAI,true,Energy Optimised Buildings
,Education,01tOm000000vyYxIAI,true,Strength of Materials
,Education,01tOm000000vyYyIAI,true,Strength of Materials
,Education,01tOm000000vyYzIAI,true,Solid Mechanics
,Education,01tOm000000vyZ0IAI,true,Materials Degradation
,Education,01tOm000000vyZ1IAI,true,Materials Degradation
,Education,01tOm000000vyZ2IAI,true,Design of Machine Elements
,Education,01tOm000000vyZ3IAI,true,Design of Machine Elements
,Education,01tOm000000vyZ4IAI,true,BioDesign
,Education,01tOm000000vyZ5IAI,true,BioDesign
,Education,01tOm000000vyZ6IAI,true,Medical Device Design
,Education,01tOm000000vyZ7IAI,true,Mechatronics Design 2
,Education,01tOm000000vyZ8IAI,true,Mechatronics Design 2
,Education,01tOm000000vyZ9IAI,true,Dynamics of Machines
,Education,01tOm000000vyZAIAY,true,Dynamics of Machines
,Education,01tOm000000vyZBIAY,true,Thermodynamics
,Education,01tOm000000vyZCIAY,true,Thermodynamics
,Education,01tOm000000vyZDIAY,true,Fluid Mechanics
,Education,01tOm000000vyZEIAY,true,Fluid Mechanics
,Education,01tOm000000vyZFIAY,true,Fundamentals in Numerical Modelling for Engineering
,Education,01tOm000000vyZGIAY,true,Fundamentals in Numerical Modelling for Engineering
,Education,01tOm000000vyZHIAY,true,Lean Manufacturing
,Education,01tOm000000vyZIIAY,true,Lean Manufacturing
,Education,01tOm000000vyZJIAY,true,Lean Manufacturing Management
,Education,01tOm000000vyZKIAY,true,Introduction to Robotics
,Education,01tOm000000vyZLIAY,true,Introduction to Robotics
,Education,01tOm000000vyZMIAY,true,Design and Practice
,Education,01tOm000000vyZNIAY,true,Design and Practice
,Education,01tOm000000vyZOIAY,true,Energy Supply and Delivery
,Education,01tOm000000vyZPIAY,true,Energy Supply and Delivery
,Education,01tOm000000vyZQIAY,true,Telecommunications and Signal Processing
,Education,01tOm000000vyZRIAY,true,Telecommunications and Signal Processing
,Education,01tOm000000vyZSIAY,true,Telecommunications and RF
,Education,01tOm000000vyZTIAY,true,Control and Dynamic Systems
,Education,01tOm000000vyZUIAY,true,Control and Dynamic Systems
,Education,01tOm000000vyZVIAY,true,Unmanned Aircraft Systems
,Education,01tOm000000vyZWIAY,true,Unmanned Aircraft Systems
,Education,01tOm000000vyZXIAY,true,Electronics
,Education,01tOm000000vyZYIAY,true,Electronics
,Education,01tOm000000vyZZIAY,true,Systems Engineering and Design Project
,Education,01tOm000000vyZaIAI,true,Systems Engineering and Design Project
,Education,01tOm000000vyZbIAI,true,Renewable Electrical Energy Sources
,Education,01tOm000000vyZcIAI,true,Plant and Process Design
,Education,01tOm000000vyZdIAI,true,Minerals and Minerals Processing
,Education,01tOm000000vyZeIAI,true,Minerals and Minerals Processing
,Education,01tOm000000vyZfIAI,true,Minerals Processing
,Education,01tOm000000vyZgIAI,true,Operations Management and Process Economics
,Education,01tOm000000vyZhIAI,true,Operations Management and Process Economics
,Education,01tOm000000vyZiIAI,true,Safety and Environmental Management
,Education,01tOm000000vyZjIAI,true,Safety and Environmental Management
,Education,01tOm000000vyZkIAI,true,Process Modelling
,Education,01tOm000000vyZlIAI,true,Process Modelling
,Education,01tOm000000vyZmIAI,true,Fluid and Particle Mechanics
,Education,01tOm000000vyZnIAI,true,Engineering Hydraulics
,Education,01tOm000000vyZoIAI,true,Engineering Hydraulics
,Education,01tOm000000vyZpIAI,true,Engineering Hydraulics
,Education,01tOm000000vyZqIAI,true,Geotechnical Engineering
,Education,01tOm000000vyZrIAI,true,Geotechnical Engineering
,Education,01tOm000000vyZsIAI,true,Environmental Auditing
,Education,01tOm000000vyZtIAI,true,Design of Concrete Structures
,Education,01tOm000000vyZuIAI,true,Design of Concrete Structures
,Education,01tOm000000vyZvIAI,true,Steel Design
,Education,01tOm000000vyZwIAI,true,Steel Design
,Education,01tOm000000vyZxIAI,true,Water and Waste Water Engineering
,Education,01tOm000000vyZyIAI,true,Water and Waste Water Engineering
,Education,01tOm000000vyZzIAI,true,Water and Waste Water Engineering
,Education,01tOm000000vya0IAA,true,Advanced Transport Engineering
,Education,01tOm000000vya1IAA,true,Advanced Transport Engineering
,Education,01tOm000000vya2IAA,true,Environmental Law and Assessment
,Education,01tOm000000vya3IAA,true,Infrastructure Asset Management
,Education,01tOm000000vya4IAA,true,Infrastructure Asset Management
,Education,01tOm000000vya5IAA,true,Construction Methodologies
,Education,01tOm000000vya6IAA,true,Construction Methodologies
,Education,01tOm000000vya7IAA,true,Environmental Resource Management
,Education,01tOm000000vya8IAA,true,Environmental Resource Management
,Education,01tOm000000vya9IAA,true,Environmental Resource Management
,Education,01tOm000000vyaAIAQ,true,"Bidding, Estimating and Cost Management"
,Education,01tOm000000vyaBIAQ,true,"Bidding, Estimating and Cost Management"
,Education,01tOm000000vyaCIAQ,true,Design of Masonry Structures
,Education,01tOm000000vyaDIAQ,true,Design of Masonry Structures
,Education,01tOm000000vyaEIAQ,true,Project Value and Innovations
,Education,01tOm000000vyaFIAQ,true,Project Value and Innovations
,Education,01tOm000000vyaGIAQ,true,Advanced Materials
,Education,01tOm000000vyaHIAQ,true,Advanced Materials
,Education,01tOm000000vyaIIAQ,true,Motor Racing Vehicle Design
,Education,01tOm000000vyaJIAQ,true,Motor Racing Vehicle Design
,Education,01tOm000000vyaKIAQ,true,Energy Management
,Education,01tOm000000vyaLIAQ,true,Energy Management
,Education,01tOm000000vyaMIAQ,true,Energy Management and Sustainability
,Education,01tOm000000vyaNIAQ,true,"Heating, Ventilation and Air Conditioning"
,Education,01tOm000000vyaOIAQ,true,"Heating, Ventilation and Air Conditioning"
,Education,01tOm000000vyaPIAQ,true,Advanced Computational Fluid Dynamics
,Education,01tOm000000vyaQIAQ,true,Advanced Computational Fluid Dynamics
,Education,01tOm000000vyaRIAQ,true,Computational Fluid Dynamics
,Education,01tOm000000vyaSIAQ,true,Asset Management and Maintenance
,Education,01tOm000000vyaTIAQ,true,Asset Management and Maintenance
,Education,01tOm000000vyaUIAQ,true,Tribology
,Education,01tOm000000vyaVIAQ,true,Tribology
,Education,01tOm000000vyaWIAQ,true,Advanced Manufacturing
,Education,01tOm000000vzwPIAQ,true,Japanese 1A (Griffith University)
,Education,01tOm000000vzwQIAQ,true,Japanese IB (Griffith University)
,Education,01tOm000000vzwRIAQ,true,Japanese 1B (Griffith University)
,Education,01tOm000000vzwSIAQ,true,Spanish IA (Griffith University)
,Education,01tOm000000vzwTIAQ,true,Spanish IB (Griffith University)
,Education,01tOm000000vzwUIAQ,true,Italian IA (Griffith University)
,Education,01tOm000000vzwVIAQ,true,Italian IB (Griffith University)
,Education,01tOm000000vzwWIAQ,true,Intensive Italian IA (Griffith University)
,Education,01tOm000000vzwXIAQ,true,Intensive Italian IB (Griffith University)
,Education,01tOm000000vzwYIAQ,true,Japanese IIA (Griffith University)
,Education,01tOm000000vzwZIAQ,true,Japanese 2A (Griffith University)
,Education,01tOm000000vzwaIAA,true,Japanese IIB (Griffith University)
,Education,01tOm000000vzwbIAA,true,Japanese 2B (Griffith University)
,Education,01tOm000000vzwcIAA,true,Japanese 2A (Enhanced) (Griffith University)
,Education,01tOm000000vzwdIAA,true,Japanese 2B Enhanced (Griffith University)
,Education,01tOm000000vzweIAA,true,Spanish IIA (Griffith University)
,Education,01tOm000000vzwfIAA,true,Spanish 2A (Griffith University)
,Education,01tOm000000vzwgIAA,true,Spanish IIB (Griffith University)
,Education,01tOm000000vzwhIAA,true,Spanish 2B (Griffith University)
,Education,01tOm000000vzwiIAA,true,Spanish IIA (Enhanced) (Griffith University)
,Education,01tOm000000vzwjIAA,true,Spanish 2A (Enhanced) (Griffith University)
,Education,01tOm000000vzwkIAA,true,Spanish 2B (Enhanced) (Griffith University)
,Education,01tOm000000vzwlIAA,true,Italian IIA (Griffith University)
,Education,01tOm000000vzwmIAA,true,Italian 2B Spoken (Griffith University)
,Education,01tOm000000vzwnIAA,true,Italian 2B Written (Griffith University)
,Education,01tOm000000vzwoIAA,true,Italian 2B (Griffith University)
,Education,01tOm000000vzwpIAA,true,Italian 2A (Enhanced) (Griffith University)
,Education,01tOm000000vzwqIAA,true,Italian 2B (Enhanced) (Griffith University)
,Education,01tOm000000vzwrIAA,true,Modern Standard Chinese (Mandarin) IIIA (Griffith University)
,Education,01tOm000000vzwsIAA,true,Modern Standard Chinese (Mandarin) 3A (Griffith University)
,Education,01tOm000000vzwtIAA,true,Japanese 3A (Griffith University)
,Education,01tOm000000vzwuIAA,true,Spanish for Professional Purposes (Griffith University)
,Education,01tOm000000vzwvIAA,true,Spanish for Professional Purposes (Enhanced) (Griffith University)
,Education,01tOm000000vzwwIAA,true,Italian Eco-Cinema (Griffith University)
,Education,01tOm000000vzwxIAA,true,Italian In-Country Independent Study Enhanced (Griffith University)
,Education,01tOm000000vzwyIAA,true,Japanese In-Country Independent Study (Griffith University)
,Education,01tOm000000vzwzIAA,true,Italian Literature and Society (Enhanced) (Griffith University)
,Education,01tOm000000vzx0IAA,true,Japanese for Professional Purposes (Griffith University)
,Education,01tOm000000vzx1IAA,true,Language Exchange Study (Griffith University)
,Education,01tOm000000vzx2IAA,true,Introduction to Building Structures
,Education,01tOm000000vzx3IAA,true,Design 1: Space and Scale
,Education,01tOm000000vzx4IAA,true,Design 2: Site and Context
,Education,01tOm000000vzx5IAA,true,Create and Represent: Process
,Education,01tOm000000vzx6IAA,true,Create and Represent: Presentation
,Education,01tOm000000vzx7IAA,true,Spatial Materiality
,Education,01tOm000000vzx8IAA,true,Create and Represent: Documentation
,Education,01tOm000000vzx9IAA,true,Small Scale Building and Construction
,Education,01tOm000000vzxAIAQ,true,Spatial Histories
,Education,01tOm000000vzxBIAQ,true,Introduction to Construction Management and Quantity Surveying
,Education,01tOm000000vzxCIAQ,true,Measurement for Construction
,Education,01tOm000000vzxDIAQ,true,Sustainability and Design Thinking for the Construction Industry
,Education,01tOm000000vzxEIAQ,true,Integrated Construction
,Education,01tOm000000vzxFIAQ,true,Modern Construction Business
,Education,01tOm000000vzxGIAQ,true,Planning and Design Practice
,Education,01tOm000000vzxHIAQ,true,Urban Analysis
,Education,01tOm000000vzxIIAQ,true,Land Use Planning
,Education,01tOm000000vzxJIAQ,true,Building Services
,Education,01tOm000000vzxKIAQ,true,Negotiation and Conflict Resolution
,Education,01tOm000000vzxLIAQ,true,Modern Architecture
,Education,01tOm000000vzxMIAQ,true,Environmental Principles of Architectural Design
,Education,01tOm000000vzxNIAQ,true,Construction Estimating
,Education,01tOm000000vzxOIAQ,true,Low-Rise Construction
,Education,01tOm000000vzxPIAQ,true,Construction Legislation
,Education,01tOm000000vzxQIAQ,true,Advanced Building and Services Measurement
,Education,01tOm000000vzxRIAQ,true,Building Structures
,Education,01tOm000000vzxSIAQ,true,Interior Access and Assemblies
,Education,01tOm000000vzxTIAQ,true,Colour and Light
,Education,01tOm000000vzxUIAQ,true,Landscape Design 3: Planting Design
,Education,01tOm000000vzxVIAQ,true,Landscape Design 4: People and Place
,Education,01tOm000000vzxWIAQ,true,Landscape Histories and Criticism
,Education,01tOm000000vzxXIAQ,true,"Landform, Technology and Techniques"
,Education,01tOm000000vzxYIAQ,true,Landscape Materiality and Constructs
,Education,01tOm000000vzxZIAQ,true,Project Management
,Education,01tOm000000vzxaIAA,true,Integrated Architectural Communication
,Education,01tOm000000vzxbIAA,true,Mandarin 1
,Education,01tOm000000vzxcIAA,true,Mandarin 2
,Education,01tOm000000vzxdIAA,true,Mandarin 3
,Education,01tOm000000vzxeIAA,true,Mandarin 4
,Education,01tOm000000vzxfIAA,true,International Intensive Program
,Education,01tOm000000vzxgIAA,true,International Summer School or Equiv
,Education,01tOm000000vzxhIAA,true,International Exchange or Equivalent
,Education,01tOm000000vzxiIAA,true,In-Country Study - A
,Education,01tOm000000vzxjIAA,true,Chinese - English Translation for Business Communication
,Education,01tOm000000vzxkIAA,true,Chinese - English Translation on Business Topics
,Education,01tOm000000vzxlIAA,true,Chinese - English Liaison Interpreting
,Education,01tOm000000vzxmIAA,true,Chinese - English Speech Interpreting
,Education,01tOm000000vzxnIAA,true,Advanced Chinese - English Translation on Business Topics 1
,Education,01tOm000000vzxoIAA,true,Advanced Chinese - English Translation on Business Topics 2
,Education,01tOm000000vzxpIAA,true,Internationalisation
,Education,01tOm000000vzxqIAA,true,Advertising Works
,Education,01tOm000000vzxrIAA,true,Bridging Cultures
,Education,01tOm000000vzxsIAA,true,Multi-disciplinary Approaches to Behaviour Change
,Education,01tOm000000vzxtIAA,true,Marketplace Simulation
,Education,01tOm000000vzxuIAA,true,Introduction to Public Relations
,Education,01tOm000000vzxvIAA,true,Media Relations and Publicity
,Education,01tOm000000vzxwIAA,true,Consumer Behaviour
,Education,01tOm000000vzxxIAA,true,"Understanding how Consumers Think, Feel, and (Mis)Behave"
,Education,01tOm000000vzxyIAA,true,Marketing and Audience Research
,Education,01tOm000000vzxzIAA,true,Marketing and Audience Analytics
,Education,01tOm000000vzy0IAA,true,Integrated Marketing Communication
